,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,costfor2,type,city
38625,0,0,4.6,986,49,37,4648,1664,3000.0,4,20
38626,0,1,4.5,5281,76,21,534,5,2500.0,4,20
38627,0,1,4.5,681,65,37,70,1092,3500.0,4,20
38628,1,1,4.5,1238,76,21,4758,146,1700.0,4,20
38629,0,1,4.3,2230,65,55,4717,696,1700.0,4,20
38630,1,0,4.3,7568,12,46,3362,33,1500.0,4,20
38631,1,1,4.4,1124,12,21,2093,209,1200.0,4,20
38632,0,1,4.6,1091,66,20,1584,807,1500.0,4,20
38633,0,0,4.2,634,76,60,4562,673,1300.0,4,20
38634,1,1,4.2,2720,49,13,3721,407,1200.0,4,20
38635,0,0,3.9,2328,76,20,1669,1601,700.0,4,20
38636,1,1,4.2,508,73,20,3612,1137,800.0,4,20
38637,0,1,4.1,2049,27,20,2385,1382,1600.0,4,20
38638,0,1,4.2,187,12,20,2302,1590,1000.0,4,20
38639,0,1,4.2,1452,49,60,4341,669,1500.0,4,20
38640,1,1,4.2,2854,65,22,4028,1016,800.0,4,20
38641,0,1,4.3,476,65,54,1766,1131,2000.0,4,20
38642,1,1,4.3,2047,49,20,4712,1637,1500.0,4,20
38643,0,1,4.3,605,27,21,1590,149,2500.0,4,20
38644,1,1,3.9,1370,49,37,3047,1163,2100.0,4,20
38645,1,1,4.2,2930,12,20,4733,976,1000.0,4,20
38646,1,1,4.4,493,76,5,4314,1131,1900.0,4,20
38647,1,1,4.5,1418,12,21,2373,522,1700.0,4,20
38648,0,1,4.3,671,65,20,4776,1019,2000.0,4,20
38649,0,1,4.5,1204,8,20,4760,1074,1100.0,4,20
38650,0,1,4.3,2698,8,5,154,721,1300.0,4,20
38651,1,0,4.3,2151,65,20,1058,240,600.0,4,20
38652,1,0,3.700511687126141,0,49,20,265,256,800.0,4,20
38653,0,0,4.5,3589,76,13,654,339,900.0,4,20
38654,0,1,4.4,211,65,5,1587,125,1200.0,4,20
38655,1,1,4.4,721,49,22,704,8,1700.0,4,20
38656,1,1,4.1,864,65,20,4626,1544,1400.0,4,20
38657,0,0,4.3,1720,12,46,2831,714,1300.0,4,20
38658,0,1,4.1,1730,12,13,3024,387,1000.0,4,20
38659,0,0,4.4,2645,12,13,1695,333,600.0,4,20
38660,0,1,4.3,688,66,37,1451,810,2500.0,4,20
38661,0,1,4.3,531,73,20,4762,1019,1400.0,4,20
38662,1,0,3.9,376,49,70,4112,1128,200.0,4,20
38663,0,1,4.5,302,49,20,3955,971,1500.0,4,20
38664,0,0,4.3,1189,65,20,3226,522,550.0,4,20
38665,1,0,4.4,2131,8,20,412,1409,750.0,4,20
38666,0,1,4.2,221,49,60,3854,692,1000.0,4,20
38667,0,1,4.2,254,8,57,187,31,1500.0,4,20
38668,0,0,4.3,696,49,37,418,817,3000.0,4,20
38669,0,1,3.8,51,49,20,3580,167,1500.0,4,20
38670,0,1,4.2,477,65,46,3388,883,3000.0,4,20
38671,0,0,4.3,2264,12,5,3767,890,1100.0,4,20
38672,1,0,4.0,785,12,20,4949,42,650.0,4,20
38673,0,1,4.3,299,76,5,1559,1110,1200.0,4,20
38674,0,1,4.1,568,49,22,3373,1356,2500.0,4,20
38675,0,1,4.4,193,49,37,5230,1106,2000.0,4,20
38676,0,0,4.1,491,61,20,2754,1597,600.0,4,20
38677,1,1,4.2,2286,76,21,1523,820,1400.0,4,20
38678,0,0,4.2,1330,12,57,1455,699,1100.0,4,20
38679,0,1,4.4,516,61,37,2895,1688,3200.0,4,20
38680,1,0,4.2,3569,12,13,712,460,650.0,4,20
38681,1,1,4.3,968,12,13,2903,386,750.0,4,20
38682,1,1,4.4,219,76,20,4621,1539,850.0,4,20
38683,1,1,4.5,871,49,20,1504,157,1800.0,4,20
38684,0,0,4.1,538,14,20,464,1599,500.0,4,20
38685,0,1,4.1,342,61,37,4749,1005,2500.0,4,20
38686,1,1,4.0,938,12,21,615,22,1000.0,4,20
38687,1,0,4.0,55,8,20,4643,1025,1500.0,4,20
38688,1,1,4.4,719,66,20,83,1096,1000.0,4,20
38689,0,1,4.4,127,66,20,1315,522,1200.0,4,20
38690,0,1,4.3,620,65,37,3970,1333,3400.0,4,20
38691,0,0,4.0,53,66,37,2118,143,2000.0,4,20
38692,0,1,4.1,101,65,57,1574,666,1000.0,4,20
38693,1,1,4.2,856,12,20,3012,1544,1400.0,4,20
38694,0,1,4.3,361,66,37,1827,1382,3500.0,4,20
38695,1,1,4.3,74,8,20,99,1551,700.0,4,20
38696,1,1,4.2,404,8,5,3345,898,1600.0,4,20
38697,0,0,4.2,2028,73,26,479,26,1200.0,4,20
38698,0,0,4.3,72,65,13,2861,481,400.0,4,20
38699,0,0,4.3,792,12,16,4715,454,900.0,4,20
38700,1,0,4.1,1131,8,20,4705,14,1500.0,4,20
38701,0,1,3.9,684,12,21,229,1569,1200.0,4,20
38702,0,0,4.1,787,65,20,337,1383,800.0,4,20
38703,0,1,4.2,546,49,26,3891,1412,1500.0,4,20
38704,0,1,4.3,330,66,20,2107,1286,1200.0,4,20
38705,0,1,4.3,237,66,37,4775,1019,4000.0,4,20
38706,0,0,3.9,168,74,20,2226,1203,500.0,4,20
38707,0,1,4.0,178,12,20,4840,1163,1300.0,4,20
38708,1,0,4.1,117,66,13,1710,169,700.0,4,20
38709,0,1,4.1,275,65,38,4796,1163,4000.0,4,20
38710,0,1,4.4,309,61,37,1313,1424,4000.0,4,20
38711,1,1,4.2,354,66,20,3175,1559,1200.0,4,20
38712,0,1,4.0,930,8,20,5087,1501,800.0,4,20
38713,1,1,4.1,456,12,20,2569,1163,600.0,4,20
38714,0,1,4.1,557,8,60,3005,883,1100.0,4,20
38716,0,0,3.9,951,8,57,209,1203,1100.0,4,20
38717,0,0,4.0,434,65,4,2827,1242,1000.0,4,20
38718,1,0,4.0,166,66,21,3406,1163,1700.0,4,20
38719,1,0,4.1,1214,8,4,1578,665,2000.0,4,20
38720,1,1,4.3,569,73,20,2095,572,1200.0,4,20
38721,1,0,4.3,327,12,20,2613,1382,800.0,4,20
38722,1,1,4.4,232,49,5,3394,122,2000.0,4,20
38723,0,1,4.3,454,49,37,1775,560,3000.0,4,20
38724,0,0,4.2,38,66,4,1488,903,2000.0,4,20
38725,0,0,4.3,539,12,20,4360,1160,800.0,4,20
38726,0,1,3.9,312,65,37,4425,1354,2000.0,4,20
38727,0,1,4.3,430,65,38,1942,522,3500.0,4,20
38728,1,0,4.0,114,49,20,3693,978,1000.0,4,20
38729,1,1,4.0,190,74,21,1807,1368,1300.0,4,20
38730,1,0,4.1,481,12,13,668,346,700.0,4,20
38731,1,0,4.0,362,65,20,2455,612,1000.0,4,20
38732,1,0,2.8,110,73,20,4981,620,500.0,4,20
38733,1,0,4.2,175,14,20,2987,1158,800.0,4,20
38734,0,1,4.1,611,49,27,1535,626,2800.0,4,20
38735,0,1,4.0,116,61,46,1443,626,2500.0,4,20
38736,1,0,4.3,1135,27,13,645,439,800.0,4,20
38737,1,0,3.9,206,76,20,4201,1242,500.0,4,20
38739,0,0,3.8,621,49,46,2077,1261,3000.0,4,20
38740,0,1,3.9,300,73,13,2363,456,750.0,4,20
38741,1,0,3.9,366,65,20,2223,1270,800.0,4,20
38744,1,0,3.6,96,27,16,3592,374,650.0,4,20
38745,0,1,4.1,338,49,21,4580,1056,1800.0,4,20
38746,1,0,3.9,227,12,20,4320,1349,950.0,4,20
38747,1,0,3.9,86,61,5,4651,726,1500.0,4,20
38748,0,1,4.2,178,66,37,4346,626,3000.0,4,20
38749,1,0,4.2,1770,76,20,3312,627,750.0,4,20
38750,1,0,3.9,388,8,20,2893,1484,750.0,4,20
38751,0,0,2.0,397,8,46,1869,883,1500.0,4,20
38752,1,1,4.1,300,66,20,429,920,1000.0,4,20
38753,0,1,3.9,747,12,57,181,891,1500.0,4,20
38754,1,0,4.1,54,65,20,1802,937,550.0,4,20
38755,1,0,4.1,118,49,14,2364,351,500.0,4,20
38756,1,0,4.0,111,74,20,2227,1265,700.0,4,20
38757,0,0,4.2,620,8,13,684,370,500.0,4,20
38758,0,0,3.9,190,76,4,5221,883,600.0,4,20
38759,0,0,4.0,227,65,20,2792,1444,700.0,4,20
38760,1,0,3.7,280,8,20,4603,1279,800.0,4,20
38762,1,0,3.7,110,74,20,2234,1143,700.0,4,20
38764,1,1,3.8,203,66,20,4827,1265,1200.0,4,20
38765,0,0,2.7,406,49,57,4832,1203,1000.0,4,20
38766,0,0,4.2,700,76,62,2048,1557,300.0,4,20
38767,1,0,4.3,129,8,20,5001,1664,700.0,4,20
38770,1,0,3.9,158,27,20,3250,610,1300.0,4,20
38772,0,0,3.9,234,47,5,1571,1002,1000.0,4,20
38773,1,0,3.6,83,73,20,3068,1203,500.0,4,20
38774,1,1,3.8,200,49,20,3074,988,1600.0,4,20
38775,1,0,2.9,75,73,20,299,1163,500.0,4,20
38777,0,1,3.8,110,61,20,2443,1580,1600.0,4,20
38778,0,1,4.1,274,49,37,4363,1000,3000.0,4,20
38779,1,0,3.7,43,61,20,4923,604,900.0,4,20
38781,0,0,3.6,62,74,20,3478,1431,450.0,4,20
38782,1,0,4.1,118,66,20,1758,642,1000.0,4,20
38783,0,0,2.5,433,14,20,2685,604,650.0,4,20
38784,0,0,4.0,102,66,20,1924,522,550.0,4,20
38785,1,0,3.8,75,8,13,4456,344,650.0,4,20
38787,0,0,2.8,254,27,20,4402,1203,1000.0,4,20
38788,0,0,3.7,297,65,57,228,1303,1000.0,4,20
38790,0,0,4.0,93,65,46,1872,883,2000.0,4,20
38794,1,0,2.9,50,8,62,2794,1599,350.0,4,20
38795,1,0,3.9,185,73,20,1719,1609,400.0,4,20
38796,1,0,3.8,59,14,69,1885,858,300.0,4,20
38797,0,1,4.0,195,49,47,1511,1375,3000.0,4,20
38798,0,1,3.8,73,73,4,172,726,1200.0,4,20
38799,0,0,4.1,116,49,37,4563,34,3000.0,4,20
38800,0,0,4.0,165,8,62,3291,619,400.0,4,20
38802,1,0,3.8,68,12,10,927,512,500.0,4,20
38803,0,0,2.8,132,8,20,2821,1449,650.0,4,20
38804,0,0,3.9,135,76,20,3937,990,800.0,4,20
38805,0,0,4.1,171,49,37,1764,522,2500.0,4,20
38806,1,0,2.6,310,73,20,3077,1152,700.0,4,20
38809,0,0,3.9,90,76,20,4340,1400,1400.0,4,20
38810,1,0,2.8,302,14,20,3033,236,500.0,4,20
38812,1,0,3.4,122,65,13,1650,363,600.0,4,20
38813,1,0,3.6,118,66,20,1186,522,500.0,4,20
38814,0,1,3.9,316,49,13,2908,405,800.0,4,20
38816,0,0,3.7,53,66,20,2051,1601,600.0,4,20
38817,1,0,3.8,265,66,20,2721,606,850.0,4,20
38819,1,1,4.0,1024,8,20,3337,1402,700.0,4,20
38820,1,0,3.3,262,73,20,278,1203,500.0,4,20
38821,0,1,4.0,102,65,20,1808,1163,1900.0,4,20
38822,0,0,3.0,108,49,20,2272,1311,800.0,4,20
38823,0,0,3.7,145,66,22,425,573,1000.0,4,20
38826,0,0,3.9,122,8,20,1202,1022,500.0,4,20
38827,1,1,3.9,96,8,21,113,1154,1300.0,4,20
38830,0,1,4.2,260,49,21,1597,1671,1500.0,4,20
38833,1,0,4.0,134,65,12,126,826,250.0,4,20
38838,1,0,3.7,46,61,20,64,1557,1000.0,4,20
38839,0,1,3.9,105,8,20,4397,587,1000.0,4,20
38843,0,0,3.7,57,76,20,2677,1203,700.0,4,20
38845,0,0,3.8,67,66,20,819,1557,500.0,4,20
38848,0,1,4.3,165,66,37,4990,1015,3000.0,4,20
38850,0,0,3.7,125,8,20,3279,560,600.0,4,20
38855,0,0,4.0,209,65,20,4722,560,500.0,4,20
38857,0,0,3.8,151,12,20,234,626,800.0,4,20
38859,0,0,3.5,140,12,20,2730,1163,600.0,4,20
38863,0,0,3.7,68,8,20,397,1597,500.0,4,20
38866,0,1,3.6,278,76,21,3013,56,800.0,4,20
38870,0,0,1.8,225,12,20,1887,1311,1200.0,4,20
38872,0,0,3.9,42,8,20,2929,619,500.0,4,20
38873,0,0,2.9,46,73,20,348,1612,550.0,4,20
38879,1,1,3.8,195,76,20,2116,275,800.0,4,20
38880,0,0,3.9,119,27,21,4628,1547,800.0,4,20
38883,0,0,3.8,52,66,20,3235,1321,1200.0,4,20
38887,0,0,3.7,32,14,20,265,1342,800.0,4,20
38889,0,0,2.3,48,65,20,86,1056,600.0,4,20
38897,0,0,3.4,10,49,62,2213,1216,350.0,4,20
38913,1,0,3.9,212,8,20,3925,1491,800.0,4,20
38914,1,0,3.8,261,49,13,1727,333,700.0,4,20
38915,1,0,3.6,53,12,20,3569,1241,600.0,4,20
38918,0,0,3.7,82,49,37,3677,971,2500.0,4,20
38919,0,0,3.6,104,8,13,700,405,800.0,4,20
38923,0,0,4.1,121,66,20,767,1203,600.0,4,20
38924,1,1,2.2,409,49,20,3160,1115,1000.0,4,20
38926,1,0,4.0,1084,8,66,539,787,550.0,4,20
38927,0,0,4.4,178,66,62,4197,1415,250.0,4,20
38928,1,0,4.4,227,49,62,694,320,700.0,4,20
38929,0,0,4.1,362,66,62,157,1188,400.0,4,20
38930,0,0,3.4,225,14,62,2282,1650,300.0,4,20
38931,0,0,3.9,84,12,62,2947,522,500.0,4,20
38932,0,0,4.0,1223,12,62,3098,1557,200.0,4,20
38933,1,0,4.1,45,12,30,3304,794,300.0,4,20
38934,0,0,4.1,274,66,62,2785,1557,150.0,4,20
38935,0,0,4.0,1460,49,33,823,793,450.0,4,20
38937,1,1,4.1,106,12,62,265,1163,300.0,4,20
38938,1,0,4.3,288,76,62,584,323,500.0,4,20
38939,0,0,4.0,106,66,62,1081,78,300.0,4,20
38940,1,0,4.1,161,76,62,3536,1461,300.0,4,20
38941,1,0,4.0,101,76,62,4500,1029,150.0,4,20
38942,0,0,4.0,90,27,62,6,1578,300.0,4,20
38945,1,0,3.8,199,8,62,595,323,450.0,4,20
38947,0,0,2.7,77,49,62,483,1242,500.0,4,20
38948,0,0,3.9,77,14,62,2026,1557,150.0,4,20
38949,0,0,3.6,53,66,3,3976,188,300.0,4,20
38951,1,0,3.9,653,14,62,521,324,600.0,4,20
38952,1,0,4.0,789,66,62,4288,90,400.0,4,20
38953,1,0,3.9,113,73,62,4205,866,250.0,4,20
38955,1,0,4.1,79,14,64,4533,869,350.0,4,20
38956,1,0,3.8,122,49,62,3859,1484,400.0,4,20
38957,1,0,3.8,106,65,62,5035,1571,200.0,4,20
38961,1,1,3.2,60,76,62,265,861,400.0,4,20
38962,1,0,3.9,65,8,63,701,824,250.0,4,20
38963,0,0,3.0,33,14,62,3745,1573,400.0,4,20
38964,0,0,2.8,93,14,62,673,831,500.0,4,20
38965,0,0,4.1,341,8,62,4983,1679,300.0,4,20
38966,1,0,3.9,56,76,62,1283,257,400.0,4,20
38967,1,0,3.6,79,65,62,1901,1562,500.0,4,20
38970,0,0,3.7,95,12,62,4672,822,500.0,4,20
38971,1,0,3.6,124,8,43,528,1680,400.0,4,20
38972,0,0,3.9,76,49,62,2778,1557,200.0,4,20
38985,1,0,3.4,63,12,62,1895,267,400.0,4,20
38989,1,0,3.0,165,12,62,4226,830,350.0,4,20
38990,1,0,3.8,169,73,62,1691,1424,250.0,4,20
38992,1,0,3.9,456,65,62,2315,271,400.0,4,20
38996,1,0,3.9,252,65,62,4301,1197,500.0,4,20
38997,0,0,3.4,60,12,62,2770,1607,250.0,4,20
39003,1,0,4.2,94,8,62,2028,1571,300.0,4,20
39005,0,0,3.7,163,76,62,1288,236,300.0,4,20
39037,0,0,4.1,399,74,62,2265,1185,300.0,4,20
39070,0,0,3.4,8,8,62,4806,1163,450.0,4,20
39083,0,0,3.8,38,14,62,3728,532,300.0,4,20
39088,0,0,3.8,41,65,62,4448,211,100.0,4,20
39111,1,0,3.8,113,65,30,1337,683,500.0,4,20
39118,1,1,4.7,4811,15,59,4561,1468,1300.0,4,20
39119,0,1,4.3,165,78,37,3585,18,2800.0,4,20
39120,0,1,4.4,751,81,38,338,1163,3000.0,4,20
39121,0,1,4.2,144,78,37,4132,994,2500.0,4,20
39122,0,1,4.4,1081,78,20,3116,1332,1600.0,4,20
39123,0,1,4.4,2275,81,20,4734,21,1100.0,4,20
39124,1,1,4.1,629,15,20,3587,47,1100.0,4,20
39125,0,1,4.1,309,70,37,3715,1324,4100.0,4,20
39126,1,1,4.5,1636,15,20,3660,1014,1300.0,4,20
39127,0,1,4.4,374,81,47,1480,883,3000.0,4,20
39128,1,0,3.9,119,78,20,1762,514,600.0,4,20
39129,0,0,3.9,628,70,27,1476,883,2000.0,4,20
39130,0,1,4.2,344,81,38,4405,524,2000.0,4,20
39131,1,1,4.2,984,78,21,4642,919,1000.0,4,20
39132,1,0,4.0,1103,78,20,69,1056,1300.0,4,20
39133,0,0,4.0,31,81,17,3792,430,1100.0,4,20
39134,1,0,4.3,657,15,17,835,428,750.0,4,20
39135,0,1,4.3,429,81,38,4612,1353,3400.0,4,20
39136,0,0,4.3,164,78,13,1623,500,750.0,4,20
39137,1,0,4.2,860,78,20,4999,1665,1800.0,4,20
39138,0,1,4.1,81,78,37,3271,1021,3000.0,4,20
39139,0,1,4.1,327,15,46,2294,1404,1300.0,4,20
39140,1,1,4.2,176,13,20,4956,1293,700.0,4,20
39141,1,0,4.2,136,15,20,3142,162,1500.0,4,20
39142,1,1,4.2,476,15,20,2556,1279,1700.0,4,20
39143,1,0,4.1,159,81,13,674,456,300.0,4,20
39145,1,0,4.1,398,15,20,805,545,600.0,4,20
39146,1,1,4.1,770,78,21,4732,29,1200.0,4,20
39147,0,1,4.2,171,81,37,4773,1019,2300.0,4,20
39148,1,1,4.3,864,15,22,4881,661,1000.0,4,20
39149,1,0,4.2,744,15,13,4511,407,750.0,4,20
39150,0,1,3.7,54,78,37,265,1163,3000.0,4,20
39151,1,0,4.3,909,78,20,4761,1019,2000.0,4,20
39152,1,1,4.0,457,15,20,1761,606,1000.0,4,20
39153,0,0,4.2,302,51,20,4591,1547,500.0,4,20
39154,0,1,4.2,233,81,37,4997,971,3000.0,4,20
39155,0,0,4.1,493,81,57,1258,910,1300.0,4,20
39156,1,0,4.0,177,78,20,1044,237,750.0,4,20
39157,1,1,4.0,379,15,20,3339,1250,850.0,4,20
39158,0,0,4.2,212,51,62,1025,43,450.0,4,20
39159,1,0,3.7,160,15,20,3277,606,700.0,4,20
39160,0,0,4.2,116,78,22,1702,1080,1000.0,4,20
39161,1,0,3.3,204,15,20,3241,525,600.0,4,20
39162,1,0,4.1,403,15,20,2553,1385,750.0,4,20
39163,1,1,3.8,91,15,20,4361,1437,1800.0,4,20
39165,1,0,3.8,208,15,20,4934,1607,400.0,4,20
39166,0,0,3.8,136,51,20,994,1203,650.0,4,20
39168,1,0,4.1,257,81,13,3774,403,500.0,4,20
39169,1,0,3.7,50,51,20,365,1564,750.0,4,20
39173,0,0,3.8,68,13,62,1176,1188,400.0,4,20
39174,0,0,3.8,254,51,20,3749,1597,500.0,4,20
39175,0,0,4.0,108,15,62,284,1086,400.0,4,20
39176,0,0,3.9,82,51,20,1033,604,450.0,4,20
39179,0,0,4.3,206,51,62,3980,1557,150.0,4,20
39180,0,0,4.1,60,51,62,2430,1557,200.0,4,20
39182,0,1,3.7,64,4,4,4306,883,2200.0,4,20
39184,0,0,4.5,206,13,62,2789,1557,200.0,4,20
39186,0,0,4.1,91,51,62,4065,1557,150.0,4,20
39188,1,0,3.9,134,81,20,4900,1098,700.0,4,20
39190,0,1,4.1,99,78,46,1423,892,2400.0,4,20
39198,0,0,3.6,79,51,36,3139,1163,350.0,4,20
39202,0,0,3.3,42,13,62,5017,1627,400.0,4,20
39204,0,0,4.0,54,15,62,3147,1118,400.0,4,20
39209,0,0,4.0,44,81,13,5139,488,1100.0,4,20
39211,0,0,3.8,99,78,13,135,421,600.0,4,20
39212,1,0,4.0,122,51,62,3441,1128,200.0,4,20
39214,0,0,3.8,56,81,13,1682,333,2000.0,4,20
39217,0,1,3.9,158,15,20,2106,1455,1100.0,4,20
39219,1,0,3.5,47,85,20,984,1557,450.0,4,20
39233,0,0,3.9,56,51,20,4599,1094,600.0,4,20
39237,1,0,3.4,48,78,62,1835,1163,300.0,4,20
39262,0,0,3.7,50,85,62,4004,1557,150.0,4,20
39312,0,0,3.8,88,51,20,265,1451,750.0,4,20
39313,1,0,3.9,146,15,62,3158,1486,600.0,4,20
39317,0,0,3.8,54,51,62,3729,1439,350.0,4,20
39320,0,1,4.4,211,65,5,1587,125,1200.0,5,20
39321,0,1,4.3,2701,8,5,154,721,1300.0,5,20
39322,0,0,3.5,56,48,21,1565,154,1800.0,5,20
39323,0,1,4.4,2052,48,21,2262,933,1200.0,5,20
39324,0,1,4.1,1339,48,21,3756,815,2100.0,5,20
39325,1,1,4.3,3492,48,61,5205,648,1700.0,5,20
39326,0,1,4.4,130,48,21,1554,1232,1000.0,5,20
39327,0,1,4.2,337,48,21,461,1382,1000.0,5,20
39328,1,1,4.3,508,48,21,4153,560,1300.0,5,20
39329,0,0,4.1,1545,48,57,188,765,1200.0,5,20
39330,0,1,4.4,184,48,21,4731,1019,1800.0,5,20
39332,0,0,3.1,122,48,21,427,1311,1200.0,5,20
39334,0,1,4.5,8405,8,61,2491,11,2000.0,5,20
39335,0,0,4.5,1598,8,21,1473,1557,1500.0,5,20
39336,0,1,4.5,5282,76,21,534,5,2500.0,5,20
39337,1,1,4.5,1239,76,21,4758,146,1700.0,5,20
39338,1,1,4.4,1126,12,21,2093,209,1200.0,5,20
39339,0,0,4.2,637,76,60,4562,673,1300.0,5,20
39340,0,1,4.2,1453,49,60,4341,669,1500.0,5,20
39341,0,1,4.3,605,27,21,1590,149,2500.0,5,20
39342,1,1,4.4,494,76,5,4314,1131,1900.0,5,20
39343,1,1,4.5,1418,12,21,2373,522,1700.0,5,20
39344,0,1,4.2,220,49,60,3854,692,1000.0,5,20
39345,0,1,4.2,254,8,57,187,31,1500.0,5,20
39346,0,0,4.3,2265,12,5,3767,890,1100.0,5,20
39347,0,1,4.3,298,76,5,1559,1110,1200.0,5,20
39348,1,1,4.2,2286,76,21,1523,820,1400.0,5,20
39349,0,0,4.2,1337,12,57,1455,699,1100.0,5,20
39350,1,1,4.0,940,12,21,615,22,1000.0,5,20
39351,0,1,4.1,101,65,57,1574,666,1000.0,5,20
39352,1,1,4.2,404,8,5,3345,898,1600.0,5,20
39353,0,0,4.2,2029,73,26,479,26,1200.0,5,20
39354,0,1,3.9,684,12,21,229,1569,1200.0,5,20
39355,0,1,4.2,546,49,26,3891,1412,1500.0,5,20
39356,0,1,4.1,275,65,38,4796,1163,4000.0,5,20
39357,0,1,4.1,557,8,60,3005,883,1100.0,5,20
39359,0,0,3.9,951,8,57,209,1203,1100.0,5,20
39360,0,0,4.0,449,65,4,2827,1242,1000.0,5,20
39361,1,0,4.0,167,66,21,3406,1163,1700.0,5,20
39362,1,0,4.1,1214,8,4,1578,665,2000.0,5,20
39363,1,1,4.4,232,49,5,3394,122,2000.0,5,20
39364,0,0,4.2,38,66,4,1488,903,2000.0,5,20
39365,0,1,4.3,430,65,38,1942,522,3500.0,5,20
39366,1,1,4.0,190,74,21,1807,1368,1300.0,5,20
39367,0,1,4.1,338,49,21,4580,1056,1800.0,5,20
39368,1,0,3.9,86,61,5,4651,726,1500.0,5,20
39369,0,1,3.9,747,12,57,181,891,1500.0,5,20
39370,0,0,3.9,190,76,4,5221,883,600.0,5,20
39371,0,0,2.7,406,49,57,4832,1203,1000.0,5,20
39372,0,0,3.9,234,47,5,1571,1002,1000.0,5,20
39373,0,0,3.7,297,65,57,228,1303,1000.0,5,20
39374,0,1,4.0,195,49,47,1511,1375,3000.0,5,20
39375,0,1,3.8,73,73,4,172,726,1200.0,5,20
39376,1,1,3.9,96,8,21,113,1154,1300.0,5,20
39378,0,1,4.2,260,49,21,1597,1671,1500.0,5,20
39386,0,1,3.6,278,76,21,3013,56,800.0,5,20
39391,1,1,4.7,4819,15,59,4561,1468,1300.0,5,20
39392,0,1,4.4,751,81,38,338,1163,3000.0,5,20
39393,0,1,4.4,375,81,47,1480,883,3000.0,5,20
39394,0,1,4.1,345,81,38,4405,524,2000.0,5,20
39395,1,1,4.2,984,78,21,4642,919,1000.0,5,20
39396,0,1,4.3,429,81,38,4612,1353,3400.0,5,20
39397,1,1,4.1,770,78,21,4732,29,1200.0,5,20
39398,0,0,4.1,495,81,57,1258,910,1300.0,5,20
39400,0,1,3.7,64,4,4,4306,883,2200.0,5,20
39406,0,1,4.3,1143,52,20,2678,1424,1100.0,0,22
39407,0,1,4.3,592,67,20,5112,1163,1200.0,0,22
39408,0,1,4.3,950,52,37,4747,1303,2000.0,0,22
39409,1,1,4.5,1150,52,20,2532,522,1700.0,0,22
39410,1,1,4.3,1099,52,20,3938,1017,1500.0,0,22
39411,0,1,4.0,1070,52,20,2450,1203,950.0,0,22
39412,0,1,4.0,568,52,20,816,1424,1000.0,0,22
39413,0,0,4.4,2127,67,20,2175,1424,1200.0,0,22
39414,0,1,4.2,371,70,37,3835,1304,2400.0,0,22
39415,1,0,3.8,571,67,20,4415,567,800.0,0,22
39416,0,1,4.1,309,70,37,3715,1324,4100.0,0,22
39417,0,1,4.2,358,72,20,895,1229,1500.0,0,22
39418,0,1,4.3,354,67,20,3883,1012,1400.0,0,22
39419,0,1,4.0,344,72,37,4362,743,3000.0,0,22
39422,0,1,4.5,409,61,20,1265,1303,1200.0,0,22
39423,1,1,4.3,355,5,22,3386,1478,600.0,0,22
39424,0,1,4.3,854,62,20,10,1476,800.0,0,22
39425,0,0,3.7,81,62,20,1860,1431,600.0,0,22
39426,1,1,3.7,56,62,20,4571,1549,900.0,0,22
39428,1,0,4.0,69,52,13,3605,333,500.0,1,22
39429,1,0,4.1,272,52,13,2142,405,600.0,1,22
39431,1,0,4.2,504,52,13,3750,495,500.0,1,22
39432,0,0,4.0,399,52,13,1640,428,700.0,1,22
39433,1,0,4.2,287,52,17,1349,788,700.0,1,22
39437,1,0,3.9,250,52,13,1725,456,400.0,1,22
39438,0,0,3.7,117,52,13,2025,333,350.0,1,22
39440,1,0,3.9,72,52,13,940,426,500.0,1,22
39445,1,0,4.3,722,67,14,1796,351,400.0,1,22
39446,0,0,4.3,90,67,13,1658,400,800.0,1,22
39447,0,1,4.3,476,67,13,4353,365,1000.0,1,22
39449,1,0,3.9,111,72,30,2356,784,400.0,1,22
39453,0,0,4.1,184,72,20,3537,663,800.0,1,22
39454,1,1,4.3,355,5,22,3386,1478,600.0,1,22
39455,1,0,4.2,1440,56,13,492,460,650.0,1,22
39457,1,0,4.5,230,62,29,4345,935,500.0,2,22
39458,1,0,4.0,334,56,62,670,853,500.0,2,22
39459,1,0,4.2,1440,56,13,492,460,650.0,2,22
39460,1,0,3.9,112,52,62,1812,1646,200.0,2,22
39461,1,0,4.4,104,52,62,255,1557,120.0,2,22
39462,1,0,4.0,409,56,62,2379,948,350.0,2,22
39463,1,0,3.9,285,52,41,1207,1680,400.0,2,22
39464,1,0,3.3,535,83,29,4468,929,450.0,2,22
39465,1,0,4.1,253,87,68,97,1297,400.0,2,22
39466,1,0,4.0,555,56,62,526,324,600.0,2,22
39468,1,0,4.4,403,72,30,2334,962,400.0,2,22
39469,1,0,4.0,601,62,20,411,1409,750.0,2,22
39470,1,0,3.5,224,56,62,2500,1039,300.0,2,22
39472,1,0,4.1,673,56,62,894,1654,250.0,2,22
39473,1,0,3.8,30,69,72,3310,1001,500.0,2,22
39474,1,0,3.9,115,62,30,1305,797,400.0,2,22
39475,1,0,4.2,577,56,20,2517,128,600.0,2,22
39477,1,0,4.0,154,62,30,1302,955,500.0,2,22
39478,1,0,3.7,418,56,62,3748,1646,400.0,2,22
