,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,type,city,costfor2
14853,1,0,3.7,7.211102550927978,41,13,2741,474,2,18,21.213203435596427
14854,1,0,3.9,21.213203435596427,22,20,4085,1216,2,18,23.45207879911715
14855,1,0,3.8,6.782329983125268,44,62,3942,837,2,18,20.0
14856,1,0,3.7,16.09347693943108,42,20,796,1146,2,18,27.386127875258307
14857,1,0,3.7,8.366600265340756,43,12,4859,225,2,18,15.811388300841896
14858,1,1,3.9,24.454038521274967,41,4,176,905,2,18,34.64101615137755
14859,1,0,3.6,8.426149773176359,0,62,4810,1255,2,18,18.708286933869708
14860,1,0,4.0,7.874007874011811,43,62,3872,992,2,18,20.0
14861,1,0,4.2,32.63433774416144,42,13,1619,395,2,18,28.284271247461906
14862,1,1,4.1,17.320508075688775,66,20,429,920,2,18,31.622776601683796
14863,1,0,3.7,10.14889156509222,43,62,1960,1216,2,18,20.0
14864,1,1,4.0,35.22782990761707,41,13,3917,333,2,18,26.457513110645905
14865,1,1,4.1,20.049937655763426,42,15,5061,423,2,18,34.64101615137755
14866,1,0,4.1,7.483314773547883,42,62,3804,822,2,18,22.360679774997894
14867,1,0,4.2,28.687976575562104,43,20,2848,1163,2,18,31.622776601683796
14868,1,0,3.8,8.660254037844387,41,20,3652,702,2,18,27.386127875258307
14869,1,0,4.6,32.03123475609393,44,17,3379,432,2,18,23.45207879911715
14870,1,0,4.2,17.60681686165901,0,29,59,1051,2,18,24.49489742783178
14871,1,0,3.9,10.295630140987,22,62,250,1557,2,18,12.24744871391589
14872,1,1,4.2,37.0,44,21,1439,123,2,18,37.416573867739416
14873,1,0,3.7,7.810249675906654,0,62,3305,836,2,18,18.708286933869708
14874,1,0,4.3,33.24154027718932,22,13,3900,420,2,18,26.457513110645905
14875,1,0,4.2,10.295630140987,24,62,3526,234,2,18,17.320508075688775
14876,1,0,4.0,10.63014581273465,0,12,933,1662,2,18,15.811388300841896
14877,1,0,3.9,7.0,41,62,4571,1577,2,18,20.0
14878,1,0,4.0,26.1725046566048,42,62,3200,619,2,18,15.811388300841896
14879,1,0,3.5,5.830951894845301,43,69,2454,1124,2,18,15.811388300841896
14880,1,0,3.9,18.68154169226941,26,20,4117,1472,2,18,21.213203435596427
14881,0,0,3.9,12.409673645990855,43,62,4333,1461,2,18,14.142135623730953
14882,1,1,4.1,12.328828005937952,43,62,3770,379,2,18,24.49489742783178
14883,1,0,4.1,17.4928556845359,44,13,3156,415,2,18,24.49489742783178
14884,1,1,4.4,13.856406460551018,40,13,3869,333,2,18,31.622776601683796
14885,1,0,3.6,8.48528137423857,43,62,1211,1115,2,18,14.142135623730953
14886,1,0,4.4,19.595917942265423,44,62,55,1594,2,18,17.320508075688775
14887,1,0,4.0,22.693611435820436,44,20,4017,564,2,18,27.386127875258307
14888,1,0,3.9,11.04536101718726,58,62,4513,218,2,18,15.811388300841896
14889,0,0,3.7,8.54400374531753,43,70,4929,1125,2,18,15.811388300841896
14890,0,0,4.0,9.9498743710662,43,62,1884,1640,2,18,14.142135623730953
14891,1,0,3.5,8.602325267042627,43,20,2062,1034,2,18,24.49489742783178
14892,1,0,3.8,15.1657508881031,38,13,1971,395,2,18,24.49489742783178
14893,1,0,2.6,7.3484692283495345,0,29,265,252,2,18,24.49489742783178
14894,1,0,4.3,53.60037313302959,42,13,731,338,2,18,24.49489742783178
14895,1,0,4.1,31.496031496047245,43,13,2901,405,2,18,24.49489742783178
14896,1,0,4.1,6.082762530298219,44,35,5168,792,2,18,22.360679774997894
14897,1,0,3.9,8.366600265340756,42,12,4543,1029,2,18,12.24744871391589
14898,1,0,4.1,22.516660498395403,43,13,3144,382,2,18,24.49489742783178
14899,1,1,3.9,12.083045973594572,41,20,2904,667,2,18,31.622776601683796
14900,1,0,3.8,15.937377450509228,0,20,4723,522,2,18,24.49489742783178
14901,1,0,3.8,8.660254037844387,40,69,877,1128,2,18,14.142135623730953
14902,1,0,3.7,6.855654600401044,43,20,4841,1214,2,18,28.284271247461906
14903,1,0,3.8,5.830951894845301,22,63,1778,186,2,18,18.708286933869708
14904,0,0,4.0,14.247806848775006,43,43,2670,199,2,18,18.708286933869708
14905,1,0,3.8,8.602325267042627,8,13,4456,344,2,18,25.495097567963924
14906,1,0,2.1,15.905973720586866,26,29,3044,1393,2,18,22.360679774997894
14907,1,0,3.8,10.488088481701515,43,72,3819,1008,2,18,20.0
14908,0,0,3.6,7.3484692283495345,43,62,1377,1287,2,18,20.0
14909,0,0,3.7,11.180339887498947,43,29,3201,533,2,18,22.360679774997894
14910,0,0,3.8,8.06225774829855,43,62,1973,626,2,18,23.45207879911715
14911,0,0,4.0,6.324555320336759,43,30,5143,792,2,18,17.320508075688775
14912,0,0,4.0,12.529964086141668,43,30,466,772,2,18,17.320508075688775
14913,1,0,3.8,6.164414002968976,38,20,4822,1163,2,18,22.360679774997894
14914,1,1,3.7,31.85906464414798,43,4,1267,665,2,18,36.05551275463989
14915,0,0,3.6,7.3484692283495345,43,12,2256,1662,2,18,15.811388300841896
14916,0,0,2.7,7.810249675906654,43,62,4285,89,2,18,22.360679774997894
14917,1,0,3.700262000336511,0.0,42,0,1644,181,2,18,20.0
14918,0,0,3.8,6.855654600401044,42,13,2140,456,2,18,24.49489742783178
14919,1,0,3.4,3.1622776601683795,0,13,1728,333,2,18,25.495097567963924
14920,1,0,3.700262000336511,0.0,0,62,5088,207,2,18,18.708286933869708
14921,1,0,3.7,9.746794344808963,38,62,4914,1163,2,18,12.24744871391589
14922,1,1,4.0,38.92300091205713,40,13,3351,384,2,18,30.0
14923,1,0,3.8,16.673332000533065,22,62,1896,236,2,18,14.142135623730953
14924,1,0,3.8,14.66287829861518,43,20,1969,1117,2,18,26.457513110645905
14925,1,0,3.8,13.114877048604,42,20,2452,1431,2,18,23.45207879911715
14926,1,0,4.3,43.61192497471305,42,30,446,772,2,18,20.0
14927,1,0,3.8,13.341664064126334,38,20,872,1342,2,18,28.284271247461906
14928,1,0,4.3,13.0,41,30,5190,778,2,18,21.213203435596427
14929,1,1,4.1,32.46536616149585,26,72,472,712,2,18,37.416573867739416
14930,1,0,3.6,15.588457268119896,43,20,1154,1532,2,18,28.284271247461906
14931,1,0,3.8,14.52583904633395,22,29,1970,38,2,18,24.49489742783178
14932,0,0,4.1,6.6332495807108,42,62,924,1646,2,18,12.24744871391589
14933,0,0,4.1,26.90724809414742,41,31,1800,774,2,18,17.320508075688775
14934,0,1,3.700262000336511,0.0,0,20,3881,698,2,18,31.622776601683796
14935,0,0,3.8,5.830951894845301,42,0,4471,187,2,18,20.0
14936,1,0,3.7,6.855654600401044,0,30,2000,957,2,18,14.142135623730953
14937,1,0,3.4,14.560219778561036,22,20,3016,1265,2,18,28.284271247461906
14938,1,0,3.6,11.489125293076055,0,72,984,287,2,18,24.49489742783178
14939,1,0,3.8,8.717797887081348,30,62,2071,1052,2,18,17.320508075688775
14940,1,0,3.7,6.782329983125268,0,20,2696,1203,2,18,24.49489742783178
14941,0,0,4.1,18.0,44,13,543,343,2,18,26.457513110645905
14942,1,0,3.1,6.324555320336759,0,62,1857,1203,2,18,15.811388300841896
14943,1,0,4.2,13.601470508735444,0,51,2645,1216,2,18,17.320508075688775
14944,0,1,4.5,62.56196927846821,42,60,4909,894,2,18,31.622776601683796
14945,0,1,4.7,66.68583057891684,42,4,1471,645,2,18,31.622776601683796
14946,0,1,4.0,46.475800154489,42,46,207,629,2,18,31.622776601683796
14947,0,1,4.2,41.7492514902962,41,57,1490,540,2,18,37.416573867739416
14948,0,1,3.700262000336511,0.0,41,58,1453,693,2,18,33.166247903554
14949,0,1,4.0,42.16633728461603,16,48,1755,754,2,18,40.0
14950,1,0,3.7,8.18535277187245,0,62,2436,1573,2,18,17.320508075688775
14951,1,0,4.2,20.346989949375804,42,13,3346,430,2,18,26.457513110645905
14952,1,0,4.1,8.717797887081348,42,62,4645,1527,2,18,21.213203435596427
14953,0,0,4.7,121.3136430909566,42,16,650,339,2,18,30.0
14954,0,1,3.9,37.26929030716845,42,46,3159,721,2,18,37.416573867739416
14955,0,0,4.5,62.02418882984283,42,13,1641,470,2,18,28.284271247461906
14956,1,1,4.0,11.224972160321824,22,20,1001,1397,2,18,30.0
14957,1,1,4.3,42.5205832509386,42,22,2564,662,2,18,30.0
14958,0,0,4.1,52.28766584960549,42,13,2739,401,2,18,36.05551275463989
14959,0,0,4.4,35.0,41,13,1660,400,2,18,28.284271247461906
14960,0,1,4.5,26.19160170741759,42,20,3255,605,2,18,37.416573867739416
14961,0,0,4.3,48.02082881417188,42,20,38,65,2,18,28.284271247461906
14962,0,0,3.8,34.07345007480164,42,20,123,50,2,18,25.495097567963924
14963,0,1,4.3,47.41307836451879,42,20,3210,611,2,18,33.166247903554
14964,0,0,4.1,35.02855977627399,42,62,3161,1118,2,18,20.0
14965,0,0,3.9,34.058772731852805,41,20,4802,518,2,18,25.495097567963924
14966,0,0,4.1,20.97617696340303,42,20,1922,1216,2,18,22.360679774997894
14967,1,1,4.4,21.61018278497431,41,13,3868,404,2,18,28.284271247461906
14968,0,1,4.5,23.45207879911715,42,13,4396,413,2,18,30.0
14969,0,1,4.3,12.884098726725126,41,20,3257,527,2,18,28.284271247461906
14970,0,0,4.3,17.175564037317667,41,13,3901,474,2,18,29.154759474226505
14971,0,1,4.1,28.61817604250837,41,21,4751,50,2,18,28.284271247461906
14972,0,0,4.3,31.54362059117501,42,62,2962,619,2,18,18.708286933869708
14973,0,1,4.4,18.110770276274835,42,20,2897,1073,2,18,34.64101615137755
14974,0,0,4.3,21.213203435596427,42,30,5135,964,2,18,20.0
14975,0,0,4.2,26.0,42,20,811,1599,2,18,25.495097567963924
14976,0,0,4.3,17.804493814764857,0,51,167,1065,2,18,17.320508075688775
14977,0,1,4.1,21.283796653792763,44,20,1853,1163,2,18,25.495097567963924
14978,0,0,4.5,30.675723300355934,38,30,1607,957,2,18,14.142135623730953
14979,0,0,4.3,15.362291495737216,44,9,4963,224,2,18,18.708286933869708
14980,1,0,3.9,11.0,38,62,1042,1216,2,18,20.0
14981,0,0,4.1,13.527749258468685,42,51,5090,1163,2,18,12.24744871391589
14982,0,0,3.1,10.816653826391969,44,62,4924,236,2,18,14.142135623730953
14983,0,0,3.7,10.3440804327886,38,20,364,1219,2,18,22.360679774997894
14984,0,0,3.9,12.806248474865695,45,9,4422,218,2,18,20.0
14985,0,0,4.1,21.095023109728988,41,30,975,180,2,18,20.0
14986,0,0,3.8,17.05872210923198,45,33,679,789,2,18,22.360679774997894
14987,0,0,3.8,7.937253933193772,44,14,5140,429,2,18,24.49489742783178
14988,0,0,2.5,23.388031127053,41,20,4095,1163,2,18,21.213203435596427
14989,0,0,3.8,9.327379053088816,0,62,4501,822,2,18,15.811388300841896
14990,0,0,3.8,7.874007874011811,44,2,1910,772,2,18,12.24744871391589
14991,0,0,2.6,7.483314773547883,22,29,1209,294,2,18,22.360679774997894
14992,0,0,2.8,7.280109889280518,41,3,4545,191,2,18,24.49489742783178
14993,0,0,3.8,9.433981132056603,42,62,4959,1344,2,18,17.320508075688775
14994,0,0,4.2,13.07669683062202,42,30,3428,955,2,18,14.142135623730953
14995,0,0,4.0,10.723805294763608,0,20,624,767,2,18,31.622776601683796
14996,0,0,3.4,6.782329983125268,16,20,2212,1163,2,18,33.166247903554
14997,0,0,3.6,6.6332495807108,0,62,3479,1294,2,18,20.0
14998,0,0,3.8,5.5677643628300215,41,29,1077,1598,2,18,20.0
14999,0,0,3.1,7.280109889280518,0,20,773,1258,2,18,24.49489742783178
15000,0,0,3.6,7.810249675906654,0,13,3603,333,2,18,22.360679774997894
15001,0,0,3.8,5.916079783099616,0,72,4223,822,2,18,14.142135623730953
15002,0,0,3.8,6.164414002968976,42,30,3189,958,2,18,20.0
15003,0,0,3.6,5.830951894845301,0,62,5234,1008,2,18,25.495097567963924
15004,0,0,3.4,3.0,45,72,4598,1547,2,18,28.284271247461906
15005,0,0,4.0,8.06225774829855,38,62,1214,567,2,18,18.708286933869708
15006,0,0,3.7,9.9498743710662,41,29,3902,1008,2,18,26.457513110645905
15007,0,0,3.8,7.937253933193772,0,13,652,333,2,18,22.360679774997894
15008,0,0,3.8,14.0,38,29,3204,843,2,18,22.360679774997894
15009,1,0,3.4,16.0312195418814,38,62,995,267,2,18,15.811388300841896
15010,1,0,4.0,9.327379053088816,0,9,1995,211,2,18,14.142135623730953
15011,0,0,4.0,11.74734012447073,44,20,690,1174,2,18,28.284271247461906
15012,1,0,4.0,12.328828005937952,42,12,2001,220,2,18,18.708286933869708
15013,1,0,3.9,12.0,41,29,265,1163,2,18,22.360679774997894
15014,1,1,4.0,16.76305461424021,41,21,276,806,2,18,38.72983346207417
15015,1,0,3.9,11.31370849898476,42,30,3190,962,2,18,14.142135623730953
15016,1,0,3.9,6.928203230275509,22,62,473,826,2,18,20.0
15017,1,0,4.1,19.131126469708992,16,20,3920,322,2,18,24.49489742783178
15018,1,1,4.3,23.81176179958132,43,54,232,747,3,18,44.7213595499958
15019,1,0,4.4,19.05255888325765,43,13,5005,494,3,18,22.360679774997894
15020,0,0,4.2,39.16631205513228,43,62,2609,1252,3,18,24.49489742783178
15021,1,1,4.1,24.55605831561735,43,20,3931,1004,3,18,33.166247903554
15022,1,0,4.2,13.96424004376894,43,30,1304,797,3,18,20.0
15023,0,0,4.5,22.22611077089287,43,30,2416,794,3,18,22.360679774997894
15024,0,0,3.7,8.54400374531753,43,70,4929,1125,3,18,15.811388300841896
15025,1,0,4.1,22.60530911091463,43,30,3165,794,3,18,22.360679774997894
15026,1,0,3.5,5.830951894845301,43,69,2454,1124,3,18,15.811388300841896
15027,0,0,4.0,6.324555320336759,43,30,5143,792,3,18,17.320508075688775
15028,0,0,4.0,12.529964086141668,43,30,466,772,3,18,17.320508075688775
15029,0,0,3.0,8.12403840463596,43,30,2863,962,3,18,15.811388300841896
15030,0,0,4.6,16.492422502470642,42,35,2317,792,3,18,20.0
15031,1,1,4.2,51.18593556827891,42,20,1604,515,3,18,36.05551275463989
15032,1,1,4.4,95.28903399657275,41,22,257,1478,3,18,24.49489742783178
15033,0,0,4.4,35.0,41,13,1660,400,3,18,28.284271247461906
15034,0,0,4.4,13.19090595827292,42,17,4862,468,3,18,24.49489742783178
15035,1,1,4.1,43.069710934716056,38,13,538,344,3,18,24.49489742783178
15036,1,0,4.6,28.879058156387305,42,30,2351,778,3,18,20.0
15037,1,0,4.5,51.19570294468082,42,33,716,961,3,18,22.360679774997894
15038,1,1,4.2,22.47220505424423,42,13,2915,390,3,18,28.284271247461906
15039,1,0,4.6,32.03123475609393,44,17,3379,432,3,18,23.45207879911715
15040,1,1,4.3,18.520259177452136,41,62,264,795,3,18,21.213203435596427
15041,1,0,4.1,7.810249675906654,42,30,1408,797,3,18,21.213203435596427
15042,1,0,4.3,13.784048752090222,41,0,1792,181,3,18,20.0
15043,1,0,4.2,32.81767816284388,42,69,912,1128,3,18,20.0
15044,1,0,4.5,18.57417562100671,42,33,3342,784,3,18,17.320508075688775
15045,1,0,4.6,12.449899597988733,42,29,468,936,3,18,22.360679774997894
15046,0,0,3.9,11.135528725660045,41,0,1780,181,3,18,22.360679774997894
15047,0,0,4.3,21.213203435596427,42,30,5135,964,3,18,20.0
15048,1,0,4.1,17.72004514666935,38,72,635,939,3,18,25.495097567963924
15049,1,0,4.6,16.673332000533065,42,30,436,962,3,18,20.0
15050,1,0,4.1,11.874342087037917,42,13,4380,453,3,18,34.64101615137755
15051,1,0,4.3,43.61192497471305,42,30,446,772,3,18,20.0
15052,1,1,4.0,12.288205727444508,39,20,428,708,3,18,33.166247903554
15053,1,1,4.2,41.291645644125154,42,13,649,460,3,18,25.495097567963924
15054,0,0,4.1,26.90724809414742,41,31,1800,774,3,18,17.320508075688775
15055,1,0,3.9,15.198684153570664,42,30,4237,962,3,18,22.360679774997894
15056,1,0,4.2,24.55605831561735,44,30,4451,778,3,18,30.0
15057,1,0,4.2,13.41640786499874,42,30,247,778,3,18,18.708286933869708
15058,1,0,4.0,8.306623862918075,44,30,5133,772,3,18,20.0
15059,1,0,4.8,13.74772708486752,42,30,3149,772,3,18,20.0
15060,1,0,4.1,13.856406460551018,41,30,1787,772,3,18,17.320508075688775
15061,0,0,4.5,30.675723300355934,38,30,1607,957,3,18,14.142135623730953
15062,1,0,4.1,15.491933384829668,42,9,1326,216,3,18,20.0
15063,1,0,4.3,8.246211251235321,42,30,5010,1686,3,18,15.811388300841896
15064,0,0,3.9,11.832159566199232,44,68,2860,1650,3,18,14.142135623730953
15065,1,0,4.2,26.514147167125703,44,30,1921,182,3,18,21.213203435596427
15066,0,0,4.0,19.131126469708992,41,31,1912,774,3,18,17.320508075688775
15067,1,0,4.2,18.43908891458577,42,30,1338,778,3,18,22.360679774997894
15068,1,0,4.4,12.206555615733702,42,72,1324,215,3,18,18.708286933869708
15069,1,0,4.1,14.52583904633395,42,9,2004,222,3,18,14.142135623730953
15070,1,0,4.0,13.674794331177344,44,2,1911,188,3,18,22.360679774997894
15071,1,0,4.0,8.717797887081348,38,0,1605,181,3,18,22.360679774997894
15072,1,0,3.9,11.31370849898476,42,30,3190,962,3,18,14.142135623730953
15073,1,0,4.1,6.082762530298219,44,35,5168,792,3,18,22.360679774997894
15074,1,0,3.8,11.090536506409418,42,0,1644,181,3,18,20.0
15075,1,0,4.2,7.280109889280518,42,30,5179,778,3,18,20.0
15076,1,0,4.0,13.0,42,11,2533,783,3,18,20.0
15077,1,0,3.9,8.888194417315589,44,30,5146,962,3,18,28.284271247461906
15078,0,0,4.1,18.0,44,13,543,343,3,18,26.457513110645905
15079,1,0,4.0,12.328828005937952,42,12,2001,220,3,18,18.708286933869708
15080,1,0,4.0,10.0,44,30,1314,175,3,18,12.24744871391589
15081,1,0,3.9,10.488088481701515,42,30,2216,956,3,18,14.142135623730953
15082,0,0,3.9,6.557438524302,42,9,4515,225,3,18,14.142135623730953
15083,1,0,4.2,18.65475810617763,41,30,2424,772,3,18,17.320508075688775
15084,0,0,4.1,21.095023109728988,41,30,975,180,3,18,20.0
15085,0,0,3.8,5.830951894845301,42,0,4471,187,3,18,20.0
15086,0,0,3.8,17.05872210923198,45,33,679,789,3,18,22.360679774997894
15087,1,0,3.4,9.9498743710662,45,0,1355,181,3,18,20.0
15088,0,0,3.8,7.937253933193772,44,14,5140,429,3,18,24.49489742783178
15089,0,0,3.8,7.874007874011811,44,2,1910,772,3,18,12.24744871391589
15090,1,1,4.4,10.14889156509222,45,13,3683,390,3,18,26.457513110645905
15091,1,0,4.0,16.583123951777,40,13,5154,333,3,18,22.360679774997894
15092,0,0,2.8,7.280109889280518,41,3,4545,191,3,18,24.49489742783178
15093,0,0,4.1,12.12435565298214,42,30,3427,955,3,18,14.142135623730953
15094,1,0,4.3,13.0,41,30,5190,778,3,18,21.213203435596427
15095,0,0,3.8,6.164414002968976,42,30,3189,958,3,18,20.0
15096,0,0,3.7,7.0,44,32,2332,778,3,18,20.0
15097,1,0,3.8,8.660254037844387,40,69,877,1128,3,18,14.142135623730953
15098,1,0,3.8,20.808652046684813,42,35,1418,772,3,18,28.284271247461906
15099,1,0,3.7,7.211102550927978,41,13,2741,474,3,18,21.213203435596427
15100,1,0,4.0,14.422205101855956,0,70,1393,1129,3,18,14.142135623730953
15101,1,0,4.1,6.557438524302,16,31,969,774,3,18,20.0
15102,1,0,4.0,9.327379053088816,0,9,1995,211,3,18,14.142135623730953
15103,0,0,2.6,7.483314773547883,22,29,1209,294,3,18,22.360679774997894
15104,1,1,4.3,24.0,43,54,232,747,4,18,44.7213595499958
15105,0,1,4.5,24.04163056034261,43,4,1508,907,4,18,31.622776601683796
15106,1,0,4.4,19.078784028338912,43,13,5005,494,4,18,22.360679774997894
15107,1,1,4.4,22.869193252058544,43,20,3122,23,4,18,50.0
15108,1,1,4.4,43.08131845707603,43,20,3295,522,4,18,33.166247903554
15109,0,0,3.8,68.22756041366274,43,50,4824,1311,4,18,44.7213595499958
15110,1,1,4.0,43.34743360338648,43,20,2621,1163,4,18,24.49489742783178
15111,1,1,4.1,24.535688292770597,43,20,3931,1004,4,18,33.166247903554
15112,1,0,4.1,29.068883707497267,43,20,3178,1544,4,18,26.457513110645905
15113,1,0,4.2,28.687976575562104,43,20,2848,1163,4,18,31.622776601683796
15114,1,0,4.1,31.480152477394387,43,13,2901,405,4,18,24.49489742783178
15115,1,0,4.1,44.29446918070021,43,20,2114,202,4,18,25.495097567963924
15116,0,1,4.2,28.583211855912904,43,13,2914,398,4,18,28.284271247461906
15117,0,0,4.1,49.49747468305833,43,13,493,372,4,18,26.457513110645905
15118,0,0,4.0,37.52332607858744,43,60,179,635,4,18,31.622776601683796
15119,1,0,3.9,21.79449471770337,43,20,2607,1469,4,18,24.49489742783178
15120,1,0,4.1,9.327379053088816,43,13,5133,428,4,18,26.457513110645905
15121,1,0,3.9,21.37755832643195,43,20,4186,522,4,18,31.622776601683796
15122,0,0,4.2,16.46207763315433,43,60,1489,752,4,18,37.416573867739416
15123,1,0,4.0,27.982137159266443,43,20,3913,1011,4,18,27.386127875258307
15124,1,0,4.0,8.48528137423857,43,20,3181,1096,4,18,31.622776601683796
15125,0,0,4.0,17.11724276862369,43,12,2252,1662,4,18,15.811388300841896
15126,0,0,3.8,6.164414002968976,43,20,265,1459,4,18,30.0
15127,0,0,3.8,25.96150997149434,43,57,236,31,4,18,41.23105625617661
15128,1,0,3.9,17.11724276862369,43,45,3746,1654,4,18,15.811388300841896
15129,0,0,3.7,8.54400374531753,43,70,4929,1125,4,18,15.811388300841896
15130,1,0,3.5,8.602325267042627,43,20,2062,1034,4,18,24.49489742783178
15131,1,0,3.8,14.66287829861518,43,20,1969,1117,4,18,26.457513110645905
15132,1,0,3.6,15.556349186104043,43,20,1154,1532,4,18,28.284271247461906
15133,1,0,3.1,11.0,43,20,4807,1203,4,18,22.360679774997894
15134,1,0,4.1,22.516660498395403,43,13,3144,382,4,18,24.49489742783178
15135,1,0,3.5,5.830951894845301,43,69,2454,1124,4,18,15.811388300841896
15136,1,0,3.7,6.855654600401044,43,20,4841,1214,4,18,28.284271247461906
15137,0,0,3.8,12.328828005937952,43,60,480,37,4,18,38.72983346207417
15138,0,0,2.8,15.066519173319364,43,13,4878,333,4,18,21.213203435596427
15139,1,1,3.7,31.85906464414798,43,4,1267,665,4,18,36.05551275463989
15140,0,0,3.6,7.3484692283495345,43,62,1377,1287,4,18,20.0
15141,0,0,2.7,7.810249675906654,43,62,4285,89,4,18,22.360679774997894
15142,0,1,3.7,9.0,43,46,4306,883,4,18,34.64101615137755
15143,1,0,3.9,18.083141320025124,43,20,2995,43,4,18,22.360679774997894
15144,1,0,3.9,22.13594362117865,43,20,3648,1484,4,18,27.386127875258307
15145,1,0,4.1,44.30575583375144,43,62,4793,1116,4,18,24.49489742783178
15146,1,0,4.3,60.174745533321534,43,62,4052,1645,4,18,20.0
15147,0,0,4.2,39.16631205513228,43,62,2609,1252,4,18,24.49489742783178
15148,0,0,4.2,9.69535971483266,43,62,2746,1163,4,18,20.0
15149,1,0,4.3,25.612496949731398,43,62,3979,1557,4,18,15.811388300841896
15150,1,0,4.3,13.892443989449804,43,62,2288,1655,4,18,17.320508075688775
15151,1,0,4.0,7.937253933193772,43,62,3872,992,4,18,20.0
15152,1,0,4.2,13.96424004376894,43,30,1304,797,4,18,20.0
15153,0,0,3.7,21.633307652783937,43,62,4893,1557,4,18,14.142135623730953
15154,1,0,3.9,6.6332495807108,43,62,1732,623,4,18,23.45207879911715
15155,1,0,3.8,21.908902300206645,43,62,4149,323,4,18,21.213203435596427
15156,1,0,4.0,23.81176179958132,43,62,3809,1484,4,18,20.0
15157,1,0,3.9,22.427661492005804,43,62,867,1648,4,18,17.320508075688775
15158,0,0,3.9,12.409673645990855,43,62,4333,1461,4,18,14.142135623730953
15159,1,0,3.9,14.594519519326424,43,62,4231,318,4,18,20.0
15160,1,0,3.8,10.392304845413264,43,62,616,371,4,18,20.0
15161,0,0,4.0,9.9498743710662,43,62,1884,1640,4,18,14.142135623730953
15162,1,0,4.1,17.944358444926362,43,62,766,1163,4,18,24.49489742783178
15163,1,1,4.1,12.328828005937952,43,62,3770,379,4,18,24.49489742783178
15164,0,0,4.0,14.247806848775006,43,43,2670,199,4,18,18.708286933869708
15165,1,0,3.6,8.48528137423857,43,62,1211,1115,4,18,14.142135623730953
15166,0,0,3.8,8.06225774829855,43,62,1973,626,4,18,23.45207879911715
15167,0,0,4.0,11.224972160321824,43,62,4550,1525,4,18,17.320508075688775
15168,1,0,3.7,10.14889156509222,43,62,1960,1216,4,18,20.0
15169,0,1,4.7,102.66937225872184,42,21,1329,1330,4,18,37.416573867739416
15170,0,0,4.7,121.33836985883732,42,16,650,339,4,18,30.0
15171,1,0,4.6,68.60757975617562,44,46,2705,32,4,18,38.72983346207417
15172,0,1,4.4,39.71145930332956,42,54,1427,1135,4,18,44.7213595499958
15173,0,1,4.5,62.60191690355816,42,60,4909,894,4,18,31.622776601683796
15174,0,1,4.4,48.70318264754368,44,21,3153,1131,4,18,33.166247903554
15175,1,1,4.5,56.302753041036986,42,21,1956,1240,4,18,38.72983346207417
15176,0,1,4.8,22.3159136044214,42,61,3754,731,4,18,45.8257569495584
15177,0,1,4.2,41.95235392680606,42,20,140,639,4,18,34.64101615137755
15178,0,0,4.6,84.43340571124678,41,13,5159,336,4,18,24.49489742783178
15179,1,1,4.5,58.915193286621744,42,20,2459,1407,4,18,36.05551275463989
15180,0,1,4.6,50.91168824543142,42,5,1457,727,4,18,36.05551275463989
15181,0,0,4.2,48.72371086031933,42,57,3589,891,4,18,37.416573867739416
15182,0,0,4.5,62.0403094769844,42,13,1641,470,4,18,28.284271247461906
15183,0,1,4.5,88.66791979064357,41,61,2725,17,4,18,42.42640687119285
15184,1,1,4.5,63.17436188834834,42,25,159,716,4,18,40.0
15185,0,1,4.3,14.933184523068078,41,21,1588,760,4,18,34.64101615137755
15186,0,1,4.5,79.89367934949547,44,5,843,1113,4,18,40.0
15187,0,1,4.4,39.67366884975475,42,20,3067,1140,4,18,26.457513110645905
15188,1,1,4.2,12.288205727444508,42,20,5013,68,4,18,30.0
15189,1,1,4.9,47.4236228055175,42,21,3203,134,4,18,38.72983346207417
15190,0,0,4.7,56.71860364994893,42,16,3633,523,4,18,27.386127875258307
15191,1,1,4.2,51.176166327695945,42,20,1604,515,4,18,36.05551275463989
15192,0,1,4.7,69.7853852894716,42,20,3713,971,4,18,38.72983346207417
15193,0,1,4.7,66.70082458260917,42,4,1471,645,4,18,31.622776601683796
15194,0,1,4.4,19.364916731037084,40,18,1492,335,4,18,31.622776601683796
15195,1,1,4.4,95.31002045955084,41,22,257,1478,4,18,24.49489742783178
15196,0,0,4.1,52.31634543811332,42,13,2739,401,4,18,36.05551275463989
15197,1,1,4.4,21.42428528562855,44,21,1233,1163,4,18,38.72983346207417
15198,0,1,4.4,10.723805294763608,42,46,1599,1481,4,18,38.72983346207417
15199,0,1,4.5,30.083217912982647,41,54,1515,689,4,18,37.416573867739416
15200,0,1,4.6,70.81666470542086,42,26,1486,808,4,18,42.42640687119285
15201,1,0,4.3,58.84725991921799,44,20,845,1163,4,18,24.49489742783178
15202,1,1,4.6,43.49712634186309,38,21,2479,1438,4,18,34.64101615137755
15203,0,1,4.7,60.266076693277455,38,20,1531,1332,4,18,40.0
15204,0,1,4.5,44.84417464955733,42,54,222,632,4,18,37.416573867739416
15205,1,0,4.4,85.07643622061282,42,20,1050,305,4,18,24.49489742783178
15206,1,1,4.4,60.63827174318213,42,20,3281,608,4,18,37.416573867739416
15207,1,1,4.4,49.0,41,20,4423,1089,4,18,31.622776601683796
15208,0,1,4.4,35.270384177096794,41,53,2691,35,4,18,34.64101615137755
